class,label,concept
commercial area,11,with a few darker gray patches
commercial area,11,with a few patches of lighter green
commercial area,11,yellow
dense residential,12,3-5 stories tall
dense residential,12,a lot of activity and movement in the scene area
dense residential,12,a lot of activity going
dense residential,12,a lot of activity going on
dense residential,12,a lot of antennas on the rooftops
dense residential,12,a lot of buildings and houses close together
dense residential,12,a lot of buildings close together
dense residential,12,a lot of buildings packed closely together
dense residential,12,a lot of cars and other vehicles on the streets
dense residential,12,a lot of cars on the streets
dense residential,12,a lot of cars parked on the streets and in scenes
dense residential,12,a lot of concrete and asphalt
dense residential,12,a lot of crime
dense residential,12,a lot of energy
dense residential,12,a lot of homeless people
dense residential,12,a lot of light pollution
dense residential,12,a lot of lights on in the buildings
dense residential,12,a lot of litter
dense residential,12,a lot of litter on the streets
dense residential,12,a lot of people and cars
dense residential,12,a lot of people living there
dense residential,12,a lot of people walking and biking around
dense residential,12,a lot of people walking around as well
dense residential,12,a lot of people walking on the sidewalks
dense residential,12,a lot of people walking on the sidewalks and streets
dense residential,12,a lot of pollution
dense residential,12,a lot of stores and businesses in the area
dense residential,12,a lot of stores and restaurants in the area
dense residential,12,a lot of traffic
dense residential,12,a lot of traffic on the streets
dense residential,12,a lot of vehicular traffic
dense residential,12,a scene where anything and everything can happen
dense residential,12,a sense of community and order
dense residential,12,all close to the street
dense residential,12,all close together
dense residential,12,all have roofs and windows
dense residential,12,all seem to be very close to each other
dense residential,12,all the lights
dense residential,12,also a few roads and alleyways
dense residential,12,also some apartment buildings
dense residential,12,always changing and evolving
dense residential,12,always something going
dense residential,12,appear to be a lot of people living in this area
dense residential,12,appear to be close to the same height
dense residential,12,appear to be high-rise buildings mixed in with lower-rise buildings
dense residential,12,appear to be very densely populated
dense residential,12,appears very dark
dense residential,12,area appears calm and serene
dense residential,12,area is busy and lively
dense residential,12,area is dense and urban
dense residential,12,area is likely to be noisy due to the number of people and vehicles present
dense residential,12,area is lively and vibrant
dense residential,12,area is mostly concrete and asphalt
dense residential,12,area is noisy
dense residential,12,area is populated with houses and other buildings
dense residential,12,area is very busy and there is a lot of activity
dense residential,12,area is very crowded
dense residential,12,area is very crowded and busy
dense residential,12,area is very crowded and congested
dense residential,12,area is very lively
dense residential,12,area is very noisy
dense residential,12,area seems to be well-developed with roads and other infrastructure in scene
dense residential,12,arranged in a grid pattern with narrow streets between
dense residential,12,arranged in a haphazard way
dense residential,12,blue color instills a sense of peace and tranquility
dense residential,12,blue color is relaxing and inviting
dense residential,12,blue denotes a feeling of security and safety
dense residential,12,blue is absolutely stunning
dense residential,12,blue is very deep and rich
dense residential,12,blue makes the scene area look very peaceful
dense residential,12,bordered by a main road on one side and a smaller road on the other
dense residential,12,bordered by a street on one side and a park on the other
dense residential,12,bordered by roads on all sides
dense residential,12,bordered by streets on all sides
dense residential,12,bright areas in the scene area
dense residential,12,bright colors within the scene area
dense residential,12,"brightly lit, even at night"
dense residential,12,buildings are mostly close together
dense residential,12,buildings are mostly tall and made of concrete or brick
dense residential,12,buildings close together
dense residential,12,businesses and stores interspersed among the residential buildings
dense residential,12,busy and cosmopolitan area
dense residential,12,busy and vibrant area
dense residential,12,busy with cars and pedestrians
dense residential,12,"busy, bustling scene with a lot of people and activity"
dense residential,12,"busy, vibrant area with a lot of activity"
dense residential,12,cars parked on both sides
dense residential,12,cars parked on the street and in scenes
dense residential,12,"central, bustling part of the city"
dense residential,12,chaotic and overwhelming
dense residential,12,characterized by a high density of people and buildings
dense residential,12,children playing in the yards
dense residential,12,close packed together
dense residential,12,close to the main commercial and
dense residential,12,close together
dense residential,12,closely packed together
dense residential,12,color contrast within the scene area
dense residential,12,"color indicative of cramped, crowded conditions within it"
dense residential,12,color is a deep blue
dense residential,12,color is affected by the presence of trees and other vegetation
dense residential,12,color is also affected by the type of materials used in the construction of the buildings
dense residential,12,color is associated with trustworthiness and dependability
dense residential,12,color is caused by the high concentration of buildings in the area
dense residential,12,color is consistent throughout the area and is uniform
dense residential,12,color is dark
dense residential,12,color is dark and consistent throughout the area
dense residential,12,color is dark and muted
dense residential,12,color is due to the lack of light
dense residential,12,color is mostly dark
dense residential,12,"color is mostly dark, with some lighter areas"
dense residential,12,color is predominantly dark
dense residential,12,color is quite dark
dense residential,12,color is rich and saturated
dense residential,12,color is simply gorgeous and very deep
dense residential,12,color is so dark that it is almost black
dense residential,12,color is uninviting and austere
dense residential,12,color is very beautiful and intense
dense residential,12,color is very consistent throughout the area
dense residential,12,color is very consistent throughout the entire area
dense residential,12,color is very dark and uniform
dense residential,12,color is very dark and uninviting
dense residential,12,"color is very dark in most areas, but there are some lighter areas"
dense residential,12,"color is very dark, with some lighter areas"
dense residential,12,color is very deep and powerful
dense residential,12,color is very intense and rich
dense residential,12,color makes it seem very depressing
dense residential,12,color very dark
dense residential,12,"color very dark, almost black"
dense residential,12,community center and a library located in the residential area
dense residential,12,consists of small to medium sized buildings
dense residential,12,construction projects underway
dense residential,12,cost of living is high
dense residential,12,crowded with cars and people
dense residential,12,"crowded with pedestrians, cars, and delivery trucks"
dense residential,12,dark color
dense residential,12,dark of the color is due to the fact that the area is very densely populated
dense residential,12,darker colored buildings as well
dense residential,12,darkest near the center of the scene area
dense residential,12,dense and very built-up
dense residential,12,densely populated
dense residential,12,densely populated with people and vehicles
dense residential,12,density of the area is high
dense residential,12,development and construction
dense residential,12,devoid of any color other than various shades of black
dense residential,12,different sizes
dense residential,12,different sizes and colors
dense residential,12,different sizes and shapes
dense residential,12,difficult to find a parking space
dense residential,12,diverse range of people and activities
dense residential,12,divided into many small square sections
dense residential,12,does not change much from one area to another
dense residential,12,does not vary much from one area to another
dense residential,12,due to parks or other open spaces
dense residential,12,each section contains several small buildings
dense residential,12,each side is about the same length
dense residential,12,each side is of equal length
dense residential,12,easy to see
dense residential,12,even at night
dense residential,12,exciting and stimulating
dense residential,12,fair amount of cars and other vehicles on the roads
dense residential,12,fair amount of traffic on the roads
dense residential,12,few areas that are still being developed
dense residential,12,few open spaces between buildings
dense residential,12,few parks are small and cramped
dense residential,12,few parks or open spaces visible
dense residential,12,few parks or other open spaces
dense residential,12,few roads that wind through the area
dense residential,12,few taller buildings mixed in among the shorter ones
dense residential,12,few trees
dense residential,12,few trees and other plants scattered throughout the area
dense residential,12,few trees and other vegetation visible
dense residential,12,few trees or green spaces
dense residential,12,few trees or open spaces between them
dense residential,12,few trees or other greenery
dense residential,12,few trees or other vegetation present
dense residential,12,few vehicles parked on the streets
dense residential,12,filled with many houses that are close together
dense residential,12,flat and level
dense residential,12,flat or slightly sloped
dense residential,12,"found in densely populated urban areas, where space is a premium"
dense residential,12,full of trees and other greenery
dense residential,12,generally clean
dense residential,12,generally lively and busy
dense residential,12,generally safe
dense residential,12,gradually becomes lighter towards the edges
dense residential,12,graffiti on the buildings
dense residential,12,great scene to live
dense residential,12,green space between the buildings
dense residential,12,grid pattern with narrow streets and closely spaced buildings
dense residential,12,grid-like pattern to the way the buildings are arranged
dense residential,12,have many windows
dense residential,12,heavy traffic on the streets
dense residential,12,high population density
dense residential,12,higher crime rate than in other parts of the city
dense residential,12,home to many schools and parks
dense residential,12,houses are close together
dense residential,12,houses are mostly close together
dense residential,12,houses are well-built and well-maintained
dense residential,12,houses in the residential area that are close together
dense residential,12,houses packed closely together
dense residential,12,in the minority
dense residential,12,indicating that there are not many artificial
dense residential,12,lack of green space
dense residential,12,lead to congestion and pollution
dense residential,12,light-colored areas present
dense residential,12,lights at night
dense residential,12,likely due to the lack of light in the area
dense residential,12,likely due to the lack of space
dense residential,12,likely due to the materials used in the construction of the buildings
dense residential,12,little green space
dense residential,12,little open space
dense residential,12,little open space between the houses
dense residential,12,little space between them
dense residential,12,little to no green space
dense residential,12,little to no green space between the buildings
dense residential,12,little to no open space
dense residential,12,little to no open space between buildings
dense residential,12,little to no open space between them
dense residential,12,little to no space between them
dense residential,12,little to no variation in color
dense residential,12,lively
dense residential,12,lively and noisy
dense residential,12,lively and vibrant
dense residential,12,lively and vibrant area
dense residential,12,"lively, bustling, and vibrant scene"
dense residential,12,long and thin
dense residential,12,look like it would be very easy to get around this area
dense residential,12,look like there is a lot of activity going in this area
dense residential,12,looks like a busy area
dense residential,12,looks like there are a lot of people living in this area
dense residential,12,looks very busy and lively
dense residential,12,looks very cramped and crowded
dense residential,12,looks very urban
dense residential,12,lot of activity in this area
dense residential,12,lot of lights
dense residential,12,lot of people walking around
dense residential,12,lot of traffic
dense residential,12,lot of traffic and congestion
dense residential,12,lower-rise residential buildings and commercial buildings mixed in
dense residential,12,made of brick or concrete
dense residential,12,made of brick or stone
dense residential,12,mainly composed of dark colors
dense residential,12,many billboards and advertising signs everywhere
dense residential,12,many buildings and houses close together
dense residential,12,many buildings close together
dense residential,12,many businesses and shops in the area
dense residential,12,many cars and buses on the streets
dense residential,12,many cars parked on the street
dense residential,12,many different cultures represented
dense residential,12,many different sized buildings
dense residential,12,many different types of architecture
dense residential,12,"many different types of buildings, including apartments, office buildings, and shopping centers"
dense residential,12,"many different types of buildings, including office buildings, stores, and restaurants"
dense residential,12,many high-rise buildings
dense residential,12,many high-rise buildings and apartments
dense residential,12,many of the windows are reflective
dense residential,12,many people living in this area
dense residential,12,many people living there
dense residential,12,many people walking or biking on the sidewalks
dense residential,12,many people walking or driving on the streets
dense residential,12,many public parks and open spaces
dense residential,12,many scene
dense residential,12,many shops and businesses
dense residential,12,many shops and restaurants
dense residential,12,many small buildings close together
dense residential,12,many small shops and restaurants lining the streets
dense residential,12,many straight roads and alleyways
dense residential,12,many streets and alleyways crisscrossing the city
dense residential,12,many trees and parks
dense residential,12,many trees and shrubs around the perimeter of the residential area
dense residential,12,mix of commercial and residential buildings
dense residential,12,mix of different types and sizes of buildings
dense residential,12,mix of different types and sizes of houses
dense residential,12,"mix of different types of housing, from apartments to single-family homes"
dense residential,12,mix of high-rise apartment buildings and smaller residential buildings
dense residential,12,mix of old and new buildings
dense residential,12,mix of people from all walks of life
dense residential,12,mix of residential and commercial buildings
dense residential,12,monochromatic
dense residential,12,most are fairly small
dense residential,12,most have chimneys
dense residential,12,"most of the buildings are a light color, likely pale shades of blue or green"
dense residential,12,most of the buildings are made of brick or stone
dense residential,12,most of the buildings are very tall
dense residential,12,most of the houses are two or three stories tall
dense residential,12,most of the land being used for housing or roads
dense residential,12,mostly apartments or condos
dense residential,12,mostly composed of closely packed buildings and houses
dense residential,12,mostly concrete and asphalt
dense residential,12,mostly dark
dense residential,12,mostly filled with houses
dense residential,12,mostly high-rise apartment buildings
dense residential,12,mostly high-rise apartments
dense residential,12,mostly low-rise
dense residential,12,mostly made of concrete
dense residential,12,mostly uniform in color
dense residential,12,negative aspect of city living
dense residential,12,nice scene to live
dense residential,12,no hills or valleys
dense residential,12,no open spaces
dense residential,12,no other colors present in the scene area
dense residential,12,noise and activity
dense residential,12,noise and activity in the scene area
dense residential,12,noise in the area
dense residential,12,noise is a lot
dense residential,12,noise pollution
dense residential,12,not a very peaceful or quiet scene to live
dense residential,12,not appear to be much light pollution in the area
dense residential,12,not as common
dense residential,12,not evenly distributed
dense residential,12,not feel safe walking around in an area that is this dark
dense residential,12,not many light sources in the scene area
dense residential,12,not many lights in the area
dense residential,12,not many lights in this area
dense residential,12,"not seem to be a lot of open space, except for a few parks"
dense residential,12,"not uniform, but rather patchy"
dense residential,12,not want to live in an area that is this dark
dense residential,12,number of cars on the street is very high
dense residential,12,number of them is a lot
dense residential,12,on-street parking is often limited
dense residential,12,only a few small hills
dense residential,12,open space between the buildings
dense residential,12,"open space between the buildings is used for parking, gardens, or playgrounds"
dense residential,12,others are short and wide
dense residential,12,"overall appearance is of a busy, lively area"
dense residential,12,overall atmosphere seems busy and lively
dense residential,12,overall color is quite dark
dense residential,12,overall color is very dark
dense residential,12,overall impression is of a densely populated urban area with a mix of tall and
dense residential,12,overall it is very dark
dense residential,12,"overall, the scene area appears to be a bustling and busy scene"
dense residential,12,park in the center of the residential area
dense residential,12,parking is scarce and expensive
dense residential,12,parks and playgrounds
dense residential,12,parks nearby
dense residential,12,pattern of the scene area is very organized and tidy
dense residential,12,pattern of the scene from the satellite is a cluster of buildings close together with open space
dense residential,12,people in the residential area
dense residential,12,people living in close quarters
dense residential,12,people move about everywhere
dense residential,12,people out and about on the streets and in the shops
dense residential,12,people walking and moving around
dense residential,12,people walking and talking everywhere
dense residential,12,people walking on the sidewalks
dense residential,12,perimeter of the area is well defined
dense residential,12,playground
dense residential,12,polluted air
dense residential,12,poor air quality
dense residential,12,positive
dense residential,12,pretty densely populated with people and buildings
dense residential,12,pretty flat
dense residential,12,pretty well developed
dense residential,12,quality of life is also high
dense residential,12,regular pattern to the layout of the area
dense residential,12,residential area is surrounded by trees
dense residential,12,residential area is very clean and well-maintained
dense residential,12,residential area is very lively
dense residential,12,residential area is very safe and there is a lot of security
dense residential,12,roads are very busy and there is a lot of traffic
dense residential,12,roofs of the buildings are mostly flat
dense residential,12,rooftops are mostly flat
dense residential,12,safe and clean
dense residential,12,safe and well-maintained
dense residential,12,satellite looks like a grid of streets and buildings
dense residential,12,scattered taller buildings scattered throughout the area
dense residential,12,scene area
dense residential,12,scene area appears to be dreary and foreboding
dense residential,12,scene area appears to be very crowded
dense residential,12,scene area appears to be very dark at night
dense residential,12,scene area appears to be very populated
dense residential,12,scene area appears to be very populated with numerous buildings and houses
dense residential,12,scene area appears to be well-populated
dense residential,12,"scene area from the satellite looks like a busy, bustling city"
dense residential,12,scene area from the satellite looks like a large city with a lot of high-
dense residential,12,scene area has a rectangular shape
dense residential,12,"scene area is a busy, lively and vibrant scene to live"
dense residential,12,"scene area is a busy, vibrant scene to live"
dense residential,12,"scene area is a great scene to live for those who enjoy a busy, urban"
dense residential,12,scene area is a very urban area
dense residential,12,scene area is a vibrant and lively scene to live
dense residential,12,scene area is arranged in a grid pattern
dense residential,12,"scene area is arranged in a grid pattern with long, straight roads and narrow blocks"
dense residential,12,scene area is located in a busy city
dense residential,12,scene area is located in the center of the city
dense residential,12,scene area is located in the central part of the city
dense residential,12,scene area is one of the darkest areas in the satellite image
dense residential,12,"scene area is surrounded by other buildings, including office buildings and apartment complexes"
dense residential,12,scene area is the darkest area in the satellite image
dense residential,12,scene area is very urban
dense residential,12,scene area looks like a city with tall buildings and a lot of people
dense residential,12,scene area looks like a small city
dense residential,12,scene area looks like it is very crowded
dense residential,12,scene area looks very crowded with houses and apartment buildings
dense residential,12,school in residential area
dense residential,12,school located on the edge of the residential area
dense residential,12,"schools, hospitals, and other public buildings in the area"
dense residential,12,seems to be little space between the buildings
dense residential,12,several playgrounds and sport courts located within the residential area
dense residential,12,several small ponds scattered throughout the residential area
dense residential,12,several subway and bus lines running through it
dense residential,12,shades of gray and brown
dense residential,12,shape is very irregular
dense residential,12,"shape of the scene area from the satellite is a large, sprawling mass"
dense residential,12,shape of the scene is very irregular
dense residential,12,shaped like a large rectangle
dense residential,12,shaped like a rectangle
dense residential,12,shaped like a triangle
dense residential,12,sidewalks are very crowded
dense residential,12,sidewalks in the residential area
dense residential,12,similar height
dense residential,12,similar height and construction
dense residential,12,similar size and shape
dense residential,12,slight gradient from a lighter blue to a darker blue in some areas
dense residential,12,"slight variation in color between different parts of the area, but overall it is a dark color"
dense residential,12,small ponds
dense residential,12,some areas being very dark
dense residential,12,some buildings are tall and narrow
dense residential,12,some have gardens in their front yards
dense residential,12,some have porches
dense residential,12,some houses are clustered together while others are more
dense residential,12,some light shining from windows and streetlights
dense residential,12,some lighter areas
dense residential,12,some of the buildings are very tall
dense residential,12,some pedestrians can be seen walking on the sidewalks
dense residential,12,some streetlights are visible
dense residential,12,some streets appear more crowded
dense residential,12,straight and grid-like
dense residential,12,straight streets
dense residential,12,streetlights in the residential area
dense residential,12,streets are busy with cars and pedestrians
dense residential,12,streets are busy with cars and people
dense residential,12,streets are close together
dense residential,12,streets are crowded
dense residential,12,streets are crowded with cars and people
dense residential,12,streets are lined with trees
dense residential,12,streets are narrow
dense residential,12,streets are straight
dense residential,12,streets are straight and grid-like
dense residential,12,streets are very busy
dense residential,12,streets are very narrow
dense residential,12,streets are very narrow and busy
dense residential,12,streets are very straight
dense residential,12,streets are very wide
dense residential,12,strong sense of community
dense residential,12,surrounded by scene
dense residential,12,surrounded by tall buildings
dense residential,12,tall
dense residential,12,taller apartment buildings mixed in with the houses
dense residential,12,taller buildings mixed in
dense residential,12,taller ones in the center and shorter ones on the outskirts
dense residential,12,the roads are busy
dense residential,12,there are a lot of buildings that are close together
dense residential,12,there are a lot of high-rise buildings
dense residential,12,there are a lot of lights
dense residential,12,there are a lot of windows in the buildings
dense residential,12,there are also some larger buildings
dense residential,12,there are cars and other vehicles parked on the streets and in scenes
dense residential,12,there are no bright colors or patterns
dense residential,12,there are no clear streets or lanes
dense residential,12,there are some brighter areas
dense residential,12,there are some lighter areas within the scene area
dense residential,12,"there are some lighter areas, but they are not very common"
dense residential,12,there doesn't appear to be much green space
dense residential,12,there doesn't seem to be much green space or open areas
dense residential,12,they are few and few
dense residential,12,traffic and construction noise often audible
dense residential,12,traffic and the roads are busy
dense residential,12,traffic both car and pedestrian
dense residential,12,traffic is a lot
dense residential,12,traffic is busy
dense residential,12,traffic is heavy
dense residential,12,traffic on the streets
dense residential,12,trees and other plants around
dense residential,12,trees and other vegetation
dense residential,12,trees or other obstacles within the perimeter
dense residential,12,two or three stories tall
dense residential,12,typical scene area in an urban setting
dense residential,12,uniform
dense residential,12,uniform throughout the area
dense residential,12,uniform throughout the scene area
dense residential,12,unsafe
dense residential,12,various buildings of different sizes and shapes within the residential area
dense residential,12,very beautiful and majestic
dense residential,12,very bright and vibrant
dense residential,12,very bright at night
dense residential,12,very built-up
dense residential,12,very busy
dense residential,12,very busy and lively
dense residential,12,very calming and serene
dense residential,12,very convenient to live in
dense residential,12,very cramped
dense residential,12,very cramped and busy
dense residential,12,very crowded
dense residential,12,very dark
dense residential,12,very dark and bold
dense residential,12,very dark and strong
dense residential,12,very dark and stunning
dense residential,12,very dark compared to other areas
dense residential,12,very dense
dense residential,12,very densely populated
dense residential,12,very different from a suburban area
dense residential,12,very dirty
dense residential,12,very dirty and polluted
dense residential,12,very diverse
dense residential,12,"very diverse, with people from all over the world"
dense residential,12,"very diverse, with people from all walks of life"
dense residential,12,very expensive to live in
dense residential,12,very few open spaces
dense residential,12,very few open spaces or parks within the scene area
dense residential,12,very few trees
dense residential,12,very few trees or green spaces
dense residential,12,very few trees or green spaces visible
dense residential,12,very few trees or other vegetation
dense residential,12,very few trees or parks
dense residential,12,very intense and rich
dense residential,12,very little space between them
dense residential,12,very lively
dense residential,12,very lively and busy
dense residential,12,very loud
dense residential,12,very low contrast
dense residential,12,very off-putting
dense residential,12,very poor
dense residential,12,very safe and clean
dense residential,12,very tall
dense residential,12,very uninviting
dense residential,12,very unsafe and uninviting
dense residential,12,very vibrant
dense residential,12,very vibrant and lively
dense residential,12,very wide
dense residential,12,vital part of many cities around the world
dense residential,12,well served by public transportation
dense residential,12,"well-connected, with good public transport and a variety of amenities"
dense residential,12,well-lit
dense residential,12,well-organized and densely populated
dense residential,12,where you can find anything and everything need
dense residential,12,with a lot of energy
desert,13,a scene of death and desolation
desert,13,"a scene of solitude and serenity, where one can find peace and quiet"
desert,13,adapted to the harsh conditions
desert,13,adapted to the harsh conditions of the scene
desert,13,air is dry and dusty
desert,13,also made their home in the scene building cities and farms
desert,13,always shining
desert,13,and cold at night
desert,13,anything could be lurking just below the surface
desert,13,appears to be very fine
desert,13,appreciate the silence and the vastness of the
desert,13,areas of dunes
desert,13,as the wind blows the sand around
desert,13,as well as canyons and valleys
desert,13,at night the temperature plummets
desert,13,"at night, the scene is often blanketed in a dark, star-filled sky"
desert,13,"at night, the temperature can drop sharply"
desert,13,avoided if possible
desert,13,baking everything in sight
desert,13,barren and lifeless
desert,13,barren and lifeless scene
desert,13,barren and unforgiving landscape
desert,13,"barren, arid landscape"
desert,13,"barren, dry landscape"
desert,13,beat down mercilessly
desert,13,beat down relentlessly
desert,13,beats down relentlessly during the day
desert,13,beautiful and unique scene
desert,13,beautiful but dangerous scene
desert,13,beautiful but deadly scene
desert,13,beautiful but foreboding orange
desert,13,beautiful scene despite its lack of color
desert,13,beautiful scene with stunning sunsets and majestic scene
desert,13,"beautiful, but harsh environment"
desert,13,beauty
desert,13,blinding white
desert,13,blisteringly hot during the day and the cold
desert,13,blowing in the wind
desert,13,blows the sand dunes around
desert,13,both hot and cold temperatures
desert,13,both incredibly hot and cold temperatures
desert,13,bright and clear
desert,13,bright orange to a deep red
desert,13,"bright, burning orb"
desert,13,"broken by canyons, cliffs, and other features"
desert,13,brown and tan in color
desert,13,"cacti, succulents, and shrubs"
desert,13,can also be cold and windy
desert,13,cause problems for people or animals
desert,13,characterized by its sandy or stony barren landscape
desert,13,clear
desert,13,clear and full of stars
desert,13,clearly visible
desert,13,climate is hot and dry
desert,13,color changes throughout the day
desert,13,color from satellite is a light brown
desert,13,"color from satellite is a light brown, with some darker areas"
desert,13,"color is deep, rich golden brown"
desert,13,color may vary depending on the time of day or year
desert,13,colors are stark and beautiful
desert,13,"composed of sand, rocks, and other materials that have been eroded by wind"
desert,13,constantly changing
desert,13,covered in a thin layer of dust or sand
desert,13,covered in a thin layer of sand which blows around in the wind
desert,13,covered in sand and rocks
desert,13,danger
desert,13,dangerous scene
desert,13,dangerous scene for humans to be
desert,13,dangerous scene for people and animals
desert,13,dangerous scene to be during a sandstorm
desert,13,dark and starry
desert,13,dark gray or brown
desert,13,dark spot
desert,13,dark spots on the scene
desert,13,darker areas where there is more rock
desert,13,deadly creatures and treacherous conditions
desert,13,deep and rich orange
desert,13,deep blue
desert,13,deep blue color
desert,13,deep golden color
desert,13,deep red
desert,13,"deep, clear blue"
desert,13,"deep, golden color"
desert,13,"deep, rich blue"
desert,13,despite its harsh conditions
desert,13,difficult scene to live
desert,13,drop sharply after sunset
desert,13,dry and arid scene with little vegetation
desert,13,dry and barren landscape
desert,13,dry and desolate scene
desert,13,dry and dusty
desert,13,dry and dusty air
desert,13,"dry, arid scene with very little rainfall"
desert,13,"dry, barren landscape with little vegetation"
desert,13,"dry, barren landscape with very little vegetation"
desert,13,dunes and rocks strewn about
desert,13,dust and sandstorms are common
desert,13,dust storms or other conditions
desert,13,dusty and sandy
desert,13,easy to get lost
desert,13,easy to see why so few people choose to live there
desert,13,eerie
desert,13,empty and blurry
desert,13,empty and desolate
desert,13,environment
desert,13,"even at night, the scene is still hot"
desert,13,even from space
desert,13,extreme
desert,13,extreme levels
desert,13,extreme temperatures and conditions
desert,13,extreme temperatures and little rainfall
desert,13,extremely hot during the day
desert,13,extremes
desert,13,fascinating and mysterious scene
desert,13,fascinating scene
desert,13,feels like you could be on another planet
desert,13,feels very small in the vastness of the landscape
desert,13,few and far between
desert,13,few animals that can survive in such a harsh environment
desert,13,few animals that can survive in such harsh conditions
desert,13,few areas of color are typically in the form of tumbleweeds or patches of dried grass
desert,13,few hills or scene
desert,13,few humans living in the scene
desert,13,few plants or animals in the scene
desert,13,few sources of water
desert,13,few sources of water in the scene
desert,13,few trees or other features
desert,13,few trees or other plants
desert,13,filled with only sand and rocks
desert,13,flat
desert,13,flat and featureless
desert,13,flat and sandy
desert,13,flatness
desert,13,"from the satellite looks like a huge expanse of empty, barren land"
desert,13,"from the satellite looks like a huge, empty, sandy expanse"
desert,13,from the satellite looks like a vast and empty expanse of land
desert,13,from the satellite looks like a vast and empty wasteland
desert,13,"from the satellite looks like a vast, empty expanse of land"
desert,13,"from the satellite looks like a vast, empty expanse of sand and rock"
desert,13,"from the satellite looks like a vast, empty, and lifeless scene"
desert,13,from the satellite looks vast and empty
desert,13,"from the satellite, it appears to be a light brown"
desert,13,full of cacti and other scene plants
desert,13,full of hidden secrets
desert,13,full of hidden wonders
desert,13,full of sand dunes
desert,13,full of stars
desert,13,great beauty
desert,13,great beauty and mystery
desert,13,great beauty and peace
desert,13,great danger
desert,13,great peace and stillness
desert,13,ground is mostly covered in sand
desert,13,hardy creatures
desert,13,harsh and unforgiving
desert,13,harsh and unforgiving environment
desert,13,harsh and unforgiving scene
desert,13,harsh environment
desert,13,"harsh, but beautiful"
desert,13,"harsh, unforgiving environment"
desert,13,has a unique and special appeal
desert,13,have access to water
desert,13,hazy
desert,13,hazy quality of the air
desert,13,"hazy, shimmering line"
desert,13,heat is oppressive
desert,13,heat is unbearable during the day and the cold is numbing
desert,13,heat shimmers off the sand
desert,13,hidden from view
desert,13,"home to many animals, including reptiles, rodents, and insects"
desert,13,"home to many animals, including snakes and lizards"
desert,13,"home to many animals, including snakes, lizards, and rodents"
desert,13,home to many different animals
desert,13,home to many different types of animals
desert,13,"home to many different types of animals, including reptiles, mammals, and insects"
desert,13,"home to many different types of animals, including snakes, lizards, and scor"
desert,13,home to many different types of insects and reptiles
desert,13,home to many different types of plants
desert,13,home to many interesting and important species
desert,13,home to many species of animals that have adapted to the harsh conditions
desert,13,home to many unique and interesting plants and animals
desert,13,home to many unique plants and animals
desert,13,home to some interesting plants and animals
desert,13,hostile and unforgiving environment
desert,13,hostile environment
desert,13,hostile environment for humans
desert,13,hostile environment for most animals and humans
desert,13,hot and barren
desert,13,hot and dry
desert,13,hot and sunny
desert,13,hot and the air is dry
desert,13,hot and the sun is relentless
desert,13,hot during the day
desert,13,hot during the day and cold at night
desert,13,hot scene
desert,13,huge expanse of land
desert,13,"huge, blazing ball of orange fire"
desert,13,"huge, dry, sandy area"
desert,13,"huge, empty expanse of sand and rock"
desert,13,"huge, empty, flat expanse of land"
desert,13,"huge, empty, sandy wasteland"
desert,13,"huge, open, and flat area"
desert,13,important part of the earth's ecosystem
desert,13,"in the distance, there are some rocky scene but they are few and far between"
desert,13,incredibly beautiful
desert,13,incredibly bright
desert,13,incredibly hot during the day
desert,13,intense during the day
desert,13,intense heat
desert,13,its own unique appeal
desert,13,land is mostly a uniform sandy color
desert,13,landscape is constantly changing
desert,13,landscape is ever-changing
desert,13,landscape is mostly barren
desert,13,landscape is mostly rocky and sandy
desert,13,landscape is often barren and lifeless
desert,13,landscape is often hilly or mountainous
desert,13,landscape is often rocky and barren
desert,13,landscape is often stark and starkly beautiful
desert,13,landscape is otherworldly
desert,13,landscape is stark and barren
desert,13,landscape is very barren
desert,13,large and diverse scene
desert,13,large areas of sand and rock
desert,13,large body of water in the center of the scene
desert,13,"large, dry, and barren expanse of land"
desert,13,"large, dry, and flat expanse of land"
desert,13,"large, empty, flat expanse of land"
desert,13,"large, open area of land with very little vegetation"
desert,13,largely devoid of vegetation
desert,13,light brown color
desert,13,light brown color from the satellite
desert,13,light color
desert,13,light is intense
desert,13,little rainfall
desert,13,little rainfall or water resources
desert,13,little to no rainfall
desert,13,little to no vegetation
desert,13,little vegetation
desert,13,little vegetation or wildlife
desert,13,little water
desert,13,little wind or other weather conditions
desert,13,lonely and desolate scene
desert,13,long and rich history
desert,13,long and straight
desert,13,looks dried and withered
desert,13,"looks like a huge, empty expanse of land"
desert,13,looks like a light brown
desert,13,looks like a sea of sand with no end in sight
desert,13,looks like a very inhospitable scene
desert,13,looks like an ocean of sand with no end in sight
desert,13,"looks like it has many small, sandy dunes"
desert,13,"looks like it has many small, scattered boulders"
desert,13,looks like it has very few hills or scene
desert,13,looks like it has very little water
desert,13,looks like it is a hot and dry scene
desert,13,looks like it is covered in a fine layer of sand
desert,13,looks like it is shimmering in the heat
desert,13,low hills and scene
desert,13,make it difficult to see
desert,13,make it seem like you could walk for days and never find your way
desert,13,make the land seem even more hostile
desert,13,make the sand and rocks seem even hotter
desert,13,make the scene a very hot scene
desert,13,make the scene appear even brighter
desert,13,make the scene look bright and sunny
desert,13,make the scene look even brighter and more intense
desert,13,many different types of landscapes
desert,13,many hazards that can harm or kill
